Time,Timestamp,Counter,Interpolated,Accelerometer X,Accelerometer Y,Accelerometer Z,Magnetometer X,Magnetometer Y,Magnetometer Z,Quaternion 0,Quaternion 1,Quaternion 2,Quaternion 3
1722050688.6284,2024-07-26 20:24:48.628,24,false,0.447371,-0.30481,0.586365,0.6026,0.886244,-0.433845,-0.126345,-0.046107,0.002315,0.05564
1722050688.6596,2024-07-26 20:24:48.659,25,false,0.447371,-0.30481,0.586365,0.6026,0.888685,-0.444099,-0.116091,-0.04605,0.002437,0.055667
1722050688.6909,2024-07-26 20:24:48.690,26,false,0.447289,-0.30481,0.586365,0.602661,0.884291,-0.436774,-0.119509,-0.045974,0.00234,0.055654
1722050688.7221,2024-07-26 20:24:48.722,27,false,0.447332,-0.304749,0.586426,0.6026,0.884291,-0.436774,-0.119509,-0.045905,0.002252,0.055643
1722050688.7534,2024-07-26 20:24:48.753,28,false,0.447371,-0.30481,0.586365,0.6026,0.891127,-0.446052,-0.124392,-0.045856,0.002283,0.055658
1722050688.7846,2024-07-26 20:24:48.784,29,false,0.447374,-0.304688,0.586426,0.6026,0.891127,-0.446052,-0.124392,-0.045811,0.002311,0.055671
1722050688.8159,2024-07-26 20:24:48.815,30,false,0.447412,-0.304749,0.586365,0.6026,0.885267,-0.42945,-0.131228,-0.045808,0.002178,0.055682
1722050688.8471,2024-07-26 20:24:48.847,31,false,0.44745,-0.304932,0.586304,0.602539,0.897963,-0.431403,-0.126345,-0.045768,0.00218,0.055656
1722050688.8784,2024-07-26 20:24:48.878,0,false,0.447652,-0.304993,0.586243,0.602417,0.897963,-0.431403,-0.126345,-0.045732,0.002182,0.055633
1722050688.9096,2024-07-26 20:24:48.909,1,false,0.447774,-0.304932,0.586182,0.602417,0.89601,-0.435798,-0.119997,-0.045798,0.002122,0.055758
1722050688.9409,2024-07-26 20:24:48.940,2,false,0.447812,-0.304993,0.586121,0.602417,0.897475,-0.414313,-0.127321,-0.045771,0.00202,0.055773
1722050688.9721,2024-07-26 20:24:48.972,3,false,0.447732,-0.304993,0.586182,0.602417,0.897475,-0.414313,-0.127321,-0.045638,0.002038,0.05586
1722050689.0034,2024-07-26 20:24:49.003,4,false,0.447771,-0.305054,0.586121,0.602417,0.895033,-0.427497,-0.132204,-0.045652,0.002115,0.055816
1722050689.0346,2024-07-26 20:24:49.034,5,false,0.447528,-0.304932,0.586182,0.6026,0.87892,-0.421637,-0.11902,-0.045664,0.002159,0.055862
1722050689.0659,2024-07-26 20:24:49.065,6,false,0.447165,-0.304871,0.586365,0.602722,0.87892,-0.421637,-0.11902,-0.045675,0.0022,0.055903
1722050689.0971,2024-07-26 20:24:49.097,7,false,0.446967,-0.304688,0.586548,0.602783,0.891615,-0.424567,-0.123415,-0.045698,0.002273,0.055843
1722050689.1284,2024-07-26 20:24:49.128,8,false,0.447008,-0.304749,0.586548,0.602722,0.898939,-0.42945,-0.12781,-0.045681,0.002216,0.055971
1722050689.1596,2024-07-26 20:24:49.159,9,false,0.446971,-0.304688,0.58667,0.602661,0.89308,-0.43238,-0.126833,-0.045667,0.002166,0.05599
1722050689.1909,2024-07-26 20:24:49.190,10,false,0.446888,-0.30481,0.58667,0.602661,0.893568,-0.426032,-0.116091,-0.04558,0.002206,0.055908
1722050689.2221,2024-07-26 20:24:49.222,11,false,0.446561,-0.305054,0.586792,0.602661,0.897475,-0.43238,-0.123903,-0.045563,0.00218,0.055896
1722050689.2534,2024-07-26 20:24:49.253,12,false,0.446521,-0.305237,0.586853,0.602539,0.897475,-0.43238,-0.123903,-0.045548,0.002158,0.055885
1722050689.2846,2024-07-26 20:24:49.284,13,false,0.44624,-0.305298,0.587097,0.602478,0.89308,-0.440192,-0.126833,-0.045485,0.002113,0.055851
1722050689.3159,2024-07-26 20:24:49.315,14,false,0.446042,-0.305115,0.58728,0.602539,0.888197,-0.432868,-0.125368,-0.045624,0.002048,0.055735
1722050689.3471,2024-07-26 20:24:49.347,15,false,0.445968,-0.304871,0.587463,0.602539,0.888197,-0.432868,-0.125368,-0.045652,0.002075,0.055874
1722050689.3784,2024-07-26 20:24:49.378,16,false,0.445888,-0.304871,0.587524,0.602539,0.892592,-0.433845,-0.123903,-0.045664,0.002087,0.055866
1722050689.4096,2024-07-26 20:24:49.409,17,false,0.445927,-0.30481,0.587463,0.6026,0.898451,-0.435798,-0.116579,-0.045639,0.002135,0.055821
1722050689.4409,2024-07-26 20:24:49.440,18,false,0.446011,-0.304688,0.587463,0.6026,0.898451,-0.435798,-0.116579,-0.045616,0.002178,0.055781
1722050689.4721,2024-07-26 20:24:49.472,19,false,0.44622,-0.304504,0.587524,0.602478,0.885267,-0.443122,-0.127321,-0.045559,0.002241,0.055782
1722050689.5034,2024-07-26 20:24:49.503,20,false,0.44639,-0.304382,0.587646,0.602295,0.888685,-0.435798,-0.116091,-0.045617,0.002188,0.055758
1722050689.5346,2024-07-26 20:24:49.534,21,false,0.446011,-0.304688,0.587463,0.6026,0.892592,-0.433845,-0.123903,-0.04556,0.002128,0.055785
1722050689.5659,2024-07-26 20:24:49.565,22,false,0.446312,-0.304504,0.58783,0.602112,0.879896,-0.44654,-0.119509,-0.045509,0.002073,0.05581
1722050689.5971,2024-07-26 20:24:49.597,23,false,0.446431,-0.304688,0.587708,0.602051,0.883803,-0.434821,-0.12195,-0.045535,0.002,0.055746
1722050689.6284,2024-07-26 20:24:49.628,24,false,0.446627,-0.304871,0.587463,0.602051,0.889174,-0.422614,-0.123903,-0.045572,0.001971,0.055726
1722050689.6596,2024-07-26 20:24:49.659,25,false,0.44658,-0.305054,0.587341,0.602112,0.889174,-0.422614,-0.123903,-0.045556,0.001933,0.055634
1722050689.6909,2024-07-26 20:24:49.690,26,false,0.44658,-0.305054,0.587341,0.602112,0.889662,-0.414801,-0.115602,-0.045614,0.001947,0.055564
1722050689.7221,2024-07-26 20:24:49.722,27,false,0.44683,-0.304932,0.587402,0.601929,0.887221,-0.431403,-0.122438,-0.045521,0.001923,0.055599
1722050689.7534,2024-07-26 20:24:49.753,28,false,0.447039,-0.304749,0.587463,0.601807,0.887221,-0.431403,-0.122438,-0.045437,0.001902,0.05563
1722050689.7846,2024-07-26 20:24:49.784,29,false,0.447121,-0.304504,0.587402,0.601929,0.894545,-0.434333,-0.115602,-0.045471,0.001748,0.055609
1722050689.8159,2024-07-26 20:24:49.815,30,false,0.447119,-0.304504,0.587341,0.60199,0.894057,-0.427985,-0.117556,-0.045452,0.001805,0.055578
1722050689.8471,2024-07-26 20:24:49.847,31,false,0.44712,-0.304382,0.587341,0.602051,0.894057,-0.427985,-0.117556,-0.045436,0.001857,0.05555
1722050689.8784,2024-07-26 20:24:49.878,0,false,0.447204,-0.304138,0.587341,0.602112,0.89308,-0.424079,-0.123415,-0.045421,0.001903,0.055439
1722050689.9096,2024-07-26 20:24:49.909,1,false,0.447322,-0.303955,0.587158,0.602295,0.885756,-0.42945,-0.116091,-0.045469,0.001823,0.055364
1722050689.9409,2024-07-26 20:24:49.940,2,false,0.447524,-0.303894,0.587036,0.602295,0.885267,-0.431403,-0.12195,-0.045585,0.00186,0.055431
1722050689.9721,2024-07-26 20:24:49.972,3,false,0.447483,-0.303833,0.587036,0.602356,0.890639,-0.429938,-0.120485,-0.045641,0.001943,0.055381
1722050690.0034,2024-07-26 20:24:50.003,4,false,0.447685,-0.303772,0.586914,0.602356,0.884779,-0.419684,-0.134646,-0.045679,0.001944,0.055324
1722050690.0346,2024-07-26 20:24:50.034,5,false,0.447731,-0.303589,0.587036,0.602295,0.884779,-0.419684,-0.134646,-0.04575,0.00203,0.055212
1722050690.0659,2024-07-26 20:24:50.065,6,false,0.44765,-0.303711,0.587097,0.602234,0.884779,-0.432868,-0.12781,-0.045838,0.002047,0.055147
1722050690.0971,2024-07-26 20:24:50.097,7,false,0.44757,-0.303833,0.587158,0.602173,0.891127,-0.435798,-0.132204,-0.045783,0.001989,0.055248
1722050690.1284,2024-07-26 20:24:50.128,8,false,0.447324,-0.304077,0.587219,0.602173,0.891127,-0.435798,-0.132204,-0.045734,0.001936,0.055338
1722050690.1596,2024-07-26 20:24:50.159,9,false,0.447158,-0.304321,0.587219,0.602173,0.888685,-0.436286,-0.124392,-0.045775,0.001852,0.055334
1722050690.1909,2024-07-26 20:24:50.190,10,false,0.447118,-0.304382,0.58728,0.602112,0.883314,-0.431891,-0.125368,-0.045738,0.001887,0.055319
1722050690.2221,2024-07-26 20:24:50.222,11,false,0.446958,-0.304382,0.587402,0.602112,0.883314,-0.431891,-0.125368,-0.045779,0.001906,0.05528
1722050690.2534,2024-07-26 20:24:50.253,12,false,0.446636,-0.304138,0.587585,0.602295,0.879896,-0.448493,-0.125368,-0.045754,0.001984,0.055282
1722050690.2846,2024-07-26 20:24:50.284,13,false,0.447118,-0.304382,0.58728,0.602112,0.879896,-0.448493,-0.125368,-0.045732,0.001956,0.055369
1722050690.3159,2024-07-26 20:24:50.315,14,false,0.446634,-0.304138,0.587524,0.602356,0.884291,-0.428473,-0.118532,-0.045749,0.001932,0.055362
1722050690.3471,2024-07-26 20:24:50.347,15,false,0.446715,-0.304138,0.587463,0.602356,0.880385,-0.437263,-0.116091,-0.045874,0.001934,0.055307
1722050690.3784,2024-07-26 20:24:50.378,16,false,0.446713,-0.304138,0.587402,0.602417,0.880385,-0.437263,-0.116091,-0.045986,0.001936,0.055257
1722050690.4096,2024-07-26 20:24:50.409,17,false,0.446875,-0.304138,0.587341,0.602356,0.890639,-0.422614,-0.126833,-0.045965,0.001937,0.055359
1722050690.4409,2024-07-26 20:24:50.440,18,false,0.446956,-0.304016,0.58728,0.602417,0.895033,-0.431403,-0.125856,-0.045861,0.002037,0.055377
1722050690.4721,2024-07-26 20:24:50.472,19,false,0.447038,-0.304016,0.58728,0.602356,0.895033,-0.431403,-0.125856,-0.045767,0.002126,0.055394
1722050690.5034,2024-07-26 20:24:50.503,20,false,0.447126,-0.303894,0.587402,0.602234,0.874037,-0.42945,-0.125368,-0.045658,0.002121,0.055348
1722050690.5346,2024-07-26 20:24:50.534,21,false,0.447123,-0.303894,0.587341,0.602295,0.889174,-0.42652,-0.122927,-0.045634,0.002104,0.055416
1722050690.5659,2024-07-26 20:24:50.565,22,false,0.447083,-0.303833,0.587341,0.602356,0.889174,-0.42652,-0.122927,-0.045611,0.002089,0.055478
1722050690.5971,2024-07-26 20:24:50.597,23,false,0.446999,-0.303711,0.58728,0.602539,0.883314,-0.447517,-0.114137,-0.045579,0.002088,0.05546
1722050690.6284,2024-07-26 20:24:50.628,24,false,0.447119,-0.30365,0.587158,0.6026,0.888197,-0.436286,-0.122438,-0.045623,0.002135,0.055431
1722050690.6596,2024-07-26 20:24:50.659,25,false,0.447605,-0.303406,0.586914,0.6026,0.888197,-0.436286,-0.122438,-0.045663,0.002178,0.055406
1722050690.6909,2024-07-26 20:24:50.690,26,false,0.447765,-0.303406,0.586792,0.6026,0.888197,-0.436286,-0.122438,-0.04565,0.002229,0.055273
1722050690.7221,2024-07-26 20:24:50.722,27,false,0.447683,-0.303406,0.586792,0.602661,0.880385,-0.42945,-0.134646,-0.045626,0.002287,0.055325
1722050690.7534,2024-07-26 20:24:50.753,28,false,0.447763,-0.303406,0.586731,0.602661,0.882826,-0.442634,-0.128298,-0.045605,0.002253,0.055273
1722050690.7846,2024-07-26 20:24:50.784,29,false,0.447799,-0.303467,0.586609,0.602722,0.882826,-0.442634,-0.128298,-0.045585,0.002223,0.055227
1722050690.8159,2024-07-26 20:24:50.815,30,false,0.447755,-0.303528,0.586548,0.602783,0.888685,-0.431891,-0.130739,-0.045458,0.002209,0.055234
1722050690.8471,2024-07-26 20:24:50.847,31,false,0.447631,-0.303711,0.586548,0.602783,0.885267,-0.42652,-0.132204,-0.045441,0.002134,0.05524
1722050690.8784,2024-07-26 20:24:50.878,0,false,0.447553,-0.303833,0.58667,0.602661,0.885267,-0.42652,-0.132204,-0.045426,0.002067,0.055246
1722050690.9096,2024-07-26 20:24:50.909,1,false,0.447431,-0.304016,0.586731,0.6026,0.884779,-0.436286,-0.133669,-0.045436,0.002007,0.055313
1722050690.9409,2024-07-26 20:24:50.940,2,false,0.447389,-0.304077,0.586731,0.6026,0.889662,-0.429938,-0.135134,-0.045483,0.002075,0.055311
1722050690.9721,2024-07-26 20:24:50.972,3,false,0.447346,-0.304016,0.58667,0.602722,0.889662,-0.429938,-0.135134,-0.045524,0.002136,0.05531
1722050691.0034,2024-07-26 20:24:51.003,4,false,0.447307,-0.304077,0.586731,0.602661,0.889174,-0.434333,-0.120485,-0.04555,0.002203,0.055138
1722050691.0346,2024-07-26 20:24:51.034,5,false,0.447145,-0.303955,0.586792,0.602783,0.883803,-0.424079,-0.124392,-0.045597,0.002239,0.055203
1722050691.0659,2024-07-26 20:24:51.065,6,false,0.447346,-0.304016,0.58667,0.602722,0.884779,-0.436286,-0.133669,-0.045566,0.002308,0.055237
1722050691.0971,2024-07-26 20:24:51.097,7,false,0.447228,-0.303833,0.586792,0.602783,0.87599,-0.437263,-0.12195,-0.045599,0.002346,0.055304
1722050691.1284,2024-07-26 20:24:51.128,8,false,0.447345,-0.303894,0.586609,0.602844,0.888197,-0.448005,-0.118532,-0.045678,0.002307,0.055462
1722050691.1596,2024-07-26 20:24:51.159,9,false,0.447466,-0.303833,0.586548,0.602844,0.892592,-0.431891,-0.127321,-0.045493,0.002296,0.055519
1722050691.1909,2024-07-26 20:24:51.190,10,false,0.447545,-0.303955,0.586487,0.602783,0.892592,-0.431891,-0.127321,-0.045521,0.002347,0.055485
1722050691.2221,2024-07-26 20:24:51.222,11,false,0.447586,-0.304016,0.586487,0.602722,0.884291,-0.427497,-0.129274,-0.045498,0.002381,0.05543
1722050691.2534,2024-07-26 20:24:51.253,12,false,0.447668,-0.304016,0.586487,0.602661,0.887221,-0.425544,-0.128298,-0.045538,0.002375,0.055331
1722050691.2846,2024-07-26 20:24:51.284,13,false,0.447668,-0.304138,0.586487,0.6026,0.887221,-0.425544,-0.128298,-0.045574,0.002369,0.055242
1722050691.3159,2024-07-26 20:24:51.315,14,false,0.447671,-0.304016,0.586548,0.6026,0.875502,-0.43238,-0.125368,-0.045497,0.002328,0.055199
1722050691.3471,2024-07-26 20:24:51.347,15,false,0.447586,-0.304016,0.586487,0.602722,0.886732,-0.434333,-0.120485,-0.045561,0.002388,0.055234
1722050691.3784,2024-07-26 20:24:51.378,16,false,0.447463,-0.304077,0.586487,0.602783,0.886732,-0.434333,-0.120485,-0.04562,0.002442,0.055264
1722050691.4096,2024-07-26 20:24:51.409,17,false,0.447548,-0.303955,0.586548,0.602722,0.888685,-0.423102,-0.131228,-0.045525,0.00243,0.055329
1722050691.4409,2024-07-26 20:24:51.440,18,false,0.448029,-0.303955,0.586243,0.602661,0.888197,-0.440192,-0.123903,-0.045624,0.002358,0.05535
1722050691.4721,2024-07-26 20:24:51.472,19,false,0.447986,-0.304016,0.586182,0.602722,0.900404,-0.431403,-0.131228,-0.045639,0.002281,0.055394
1722050691.5034,2024-07-26 20:24:51.503,20,false,0.448029,-0.303955,0.586243,0.602661,0.886244,-0.426032,-0.133669,-0.045604,0.002345,0.05547
1722050691.5346,2024-07-26 20:24:51.534,21,false,0.448069,-0.303894,0.586182,0.602722,0.882826,-0.42945,-0.12488,-0.045756,0.002257,0.055477
1722050691.5659,2024-07-26 20:24:51.565,22,false,0.448027,-0.303955,0.586182,0.602722,0.882826,-0.42945,-0.12488,-0.045819,0.00219,0.055508
1722050691.5971,2024-07-26 20:24:51.597,23,false,0.448112,-0.303955,0.586243,0.6026,0.882826,-0.428473,-0.129763,-0.045851,0.002081,0.055609
1722050691.6284,2024-07-26 20:24:51.628,24,false,0.447952,-0.303955,0.586365,0.6026,0.884779,-0.435309,-0.122927,-0.045905,0.002129,0.055505
1722050691.6596,2024-07-26 20:24:51.659,25,false,0.448072,-0.304016,0.586304,0.602539,0.884779,-0.435309,-0.122927,-0.045953,0.002173,0.055411
1722050691.6909,2024-07-26 20:24:51.690,26,false,0.447995,-0.304016,0.586426,0.602478,0.894057,-0.434821,-0.128298,-0.04596,0.002114,0.055412
1722050691.7221,2024-07-26 20:24:51.722,27,false,0.448033,-0.304077,0.586365,0.602478,0.887709,-0.426032,-0.128786,-0.045893,0.00211,0.055364
1722050691.7534,2024-07-26 20:24:51.753,28,false,0.44803,-0.304199,0.586304,0.602478,0.887709,-0.426032,-0.128786,-0.045845,0.002058,0.055431
1722050691.7846,2024-07-26 20:24:51.784,29,false,0.447948,-0.304199,0.586304,0.602539,0.894545,-0.431403,-0.126833,-0.045862,0.002048,0.055466
1722050691.8159,2024-07-26 20:24:51.815,30,false,0.447993,-0.303894,0.586365,0.6026,0.881361,-0.42652,-0.127321,-0.045756,0.002038,0.055498
1722050691.8471,2024-07-26 20:24:51.847,31,false,0.44803,-0.304199,0.586304,0.602478,0.894057,-0.434821,-0.128298,-0.045795,0.002005,0.055442
1722050691.8784,2024-07-26 20:24:51.878,0,false,0.447914,-0.303772,0.586426,0.602661,0.876478,-0.444587,-0.128298,-0.04583,0.001976,0.055391
1722050691.9096,2024-07-26 20:24:51.909,1,false,0.447955,-0.303711,0.586426,0.602661,0.887709,-0.428962,-0.116091,-0.045861,0.001924,0.055528
1722050691.9409,2024-07-26 20:24:51.940,2,false,0.448161,-0.30365,0.586426,0.602539,0.881361,-0.43238,-0.125856,-0.045804,0.00194,0.05553
1722050691.9721,2024-07-26 20:24:51.972,3,false,0.448199,-0.303711,0.586365,0.602539,0.881361,-0.43238,-0.125856,-0.045752,0.001953,0.055531
1722050692.0034,2024-07-26 20:24:52.003,4,false,0.448358,-0.303833,0.586243,0.602478,0.881849,-0.417243,-0.123903,-0.045718,0.001892,0.055496
1722050692.0346,2024-07-26 20:24:52.034,5,false,0.448402,-0.303772,0.586304,0.602417,0.887709,-0.423102,-0.119997,-0.0457,0.001971,0.055439
1722050692.0659,2024-07-26 20:24:52.065,6,false,0.448402,-0.303772,0.586304,0.602417,0.887709,-0.423102,-0.119997,-0.045622,0.002128,0.055364
1722050692.0971,2024-07-26 20:24:52.097,7,false,0.448397,-0.303894,0.586182,0.602478,0.886732,-0.434821,-0.130251,-0.045723,0.002135,0.055345
1722050692.1284,2024-07-26 20:24:52.128,8,false,0.448233,-0.303894,0.586182,0.6026,0.885756,-0.429938,-0.12781,-0.045814,0.002117,0.055353
1722050692.1596,2024-07-26 20:24:52.159,9,false,0.448151,-0.303894,0.586182,0.602661,0.885756,-0.429938,-0.12781,-0.045896,0.002101,0.05536
1722050692.1909,2024-07-26 20:24:52.190,10,false,0.448153,-0.303894,0.586243,0.6026,0.887709,-0.428962,-0.133181,-0.045884,0.00211,0.055244
1722050692.2221,2024-07-26 20:24:52.222,11,false,0.448273,-0.304077,0.586182,0.602478,0.889662,-0.427497,-0.128298,-0.045897,0.002095,0.055237
1722050692.2534,2024-07-26 20:24:52.253,12,false,0.448272,-0.304199,0.586182,0.602417,0.889662,-0.434333,-0.122438,-0.045861,0.002032,0.055268
1722050692.2846,2024-07-26 20:24:52.284,13,false,0.448153,-0.30426,0.586304,0.602356,0.87599,-0.432868,-0.126833,-0.045877,0.001987,0.055259
1722050692.3159,2024-07-26 20:24:52.315,14,false,0.448275,-0.304321,0.586304,0.602234,0.889174,-0.427008,-0.126833,-0.045891,0.001984,0.055311
1722050692.3471,2024-07-26 20:24:52.347,15,false,0.448153,-0.304504,0.586365,0.602173,0.889174,-0.427008,-0.126833,-0.045904,0.001981,0.055359
1722050692.3784,2024-07-26 20:24:52.378,16,false,0.448193,-0.304688,0.586365,0.602051,0.89015,-0.411383,-0.121462,-0.045867,0.00199,0.055475
1722050692.4096,2024-07-26 20:24:52.409,17,false,0.44815,-0.304871,0.586365,0.60199,0.888685,-0.435798,-0.128786,-0.045883,0.002011,0.055445
1722050692.4409,2024-07-26 20:24:52.440,18,false,0.448107,-0.304932,0.586304,0.602051,0.888685,-0.435798,-0.128786,-0.045897,0.002029,0.055418
1722050692.4721,2024-07-26 20:24:52.472,19,false,0.448067,-0.304993,0.586365,0.60199,0.893568,-0.422126,-0.123415,-0.045897,0.002034,0.055406
1722050692.5034,2024-07-26 20:24:52.503,20,false,0.447942,-0.305176,0.586365,0.60199,0.89015,-0.430426,-0.119509,-0.045885,0.002026,0.055493
1722050692.5346,2024-07-26 20:24:52.534,21,false,0.447942,-0.305176,0.586365,0.60199,0.89015,-0.430426,-0.119509,-0.045825,0.001933,0.055474
1722050692.5659,2024-07-26 20:24:52.565,22,false,0.447982,-0.305115,0.586304,0.602051,0.89015,-0.434333,-0.12195,-0.045845,0.002057,0.055444
1722050692.5971,2024-07-26 20:24:52.597,23,false,0.447942,-0.305176,0.586365,0.60199,0.89015,-0.434333,-0.12195,-0.045862,0.002169,0.055417
1722050692.6284,2024-07-26 20:24:52.628,24,false,0.447898,-0.305115,0.586243,0.602173,0.894057,-0.433845,-0.12488,-0.045829,0.002062,0.055369
1722050692.6596,2024-07-26 20:24:52.659,25,false,0.448022,-0.304932,0.586243,0.602173,0.880873,-0.425055,-0.134646,-0.045714,0.002124,0.055386
1722050692.6909,2024-07-26 20:24:52.690,26,false,0.448103,-0.305054,0.586243,0.602051,0.880873,-0.425055,-0.134646,-0.045733,0.002058,0.055341
1722050692.7221,2024-07-26 20:24:52.722,27,false,0.448018,-0.305176,0.586182,0.602112,0.882338,-0.438727,-0.12781,-0.045847,0.001999,0.055361
1722050692.7534,2024-07-26 20:24:52.753,28,false,0.44822,-0.305237,0.586121,0.60199,0.89015,-0.436286,-0.123415,-0.045816,0.00197,0.055355
1722050692.7846,2024-07-26 20:24:52.784,29,false,0.448217,-0.305359,0.58606,0.60199,0.89015,-0.436286,-0.123415,-0.045787,0.001944,0.055349
1722050692.8159,2024-07-26 20:24:52.815,30,false,0.448175,-0.30542,0.58606,0.60199,0.89308,-0.429938,-0.131716,-0.045628,0.001969,0.055417
